0,1,2,3,4,5,/shf-v4-llama-instruct-10k-kl-0.35_correct,/shf-v4-llama-instruct-10k-kl-0.35_choiceA_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceB_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceC_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceD_probs
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.19977465,0.29300156,0.2950744,0.21214937
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.19665207,0.40323147,0.14778028,0.2523363
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.28167796,0.32325906,0.15307732,0.24198565
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.2003977,0.24875098,0.13254805,0.41830328
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.17078032,0.32494137,0.2574143,0.24686405
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.2256095,0.30436766,0.1917976,0.27822518
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.24046591,0.35427025,0.15075263,0.2545112
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.2753626,0.41185722,0.20271114,0.110069074
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.2289407,0.36040312,0.22227691,0.18837932
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.21518233,0.37024558,0.15021318,0.2643589
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.30822054,0.32391435,0.2121116,0.15575351
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.21298496,0.32406962,0.20573792,0.25720748
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.13222374,0.5077769,0.11957182,0.24042755
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.30429283,0.2590136,0.21308397,0.22360972
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.26635367,0.2869935,0.23839658,0.20825627
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.1765163,0.4503016,0.18675832,0.18642378
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,False,0.33989114,0.3525455,0.14633991,0.16122341
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.2648034,0.18636222,0.33210495,0.21672936
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.23604035,0.35636508,0.18392415,0.22367041
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.21418479,0.30535305,0.21297896,0.26748317
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.24291046,0.33642927,0.17747726,0.24318303
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.25374922,0.32358348,0.15808868,0.2645786
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.14711654,0.42119962,0.16240798,0.26927584
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.3233492,0.28373194,0.18484777,0.20807108
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.2812384,0.30802572,0.1649998,0.24573602
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.2648397,0.28046426,0.20707294,0.24762312
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.27128398,0.29724446,0.19407327,0.23739836
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.28697208,0.31637877,0.16398151,0.23266764
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.16062783,0.3124659,0.30268487,0.22422138
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.19217448,0.2855151,0.26510847,0.25720203
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.25333083,0.5101246,0.10867128,0.12787326
What is the optimal span of control?,2,5,7,None of the above,D,False,0.1581468,0.28699785,0.33674112,0.2181142
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.2515234,0.35188413,0.15785542,0.238737
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.24847366,0.2997982,0.1947634,0.25696465
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.31120825,0.33390635,0.15673743,0.19814791
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.28093988,0.36227915,0.19162273,0.16515823
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.123723626,0.22626592,0.20256366,0.44744673
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.2876126,0.3519651,0.14624201,0.21418035
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.31080416,0.2259564,0.2601263,0.20311315
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.21368475,0.36425135,0.13533135,0.2867326
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.2576953,0.41627032,0.16773285,0.15830155
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.20867255,0.31489483,0.15788308,0.31854957
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.30360982,0.31198335,0.14951462,0.23489222
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.2653423,0.3233738,0.17375901,0.2375249
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.23771562,0.32595408,0.22605757,0.21027282
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.3218359,0.24475813,0.22818275,0.20522322
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.3346139,0.44618058,0.120773084,0.09843252
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.09366896,0.43030888,0.42222506,0.053797152
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.20063347,0.29037452,0.07776796,0.43122408
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.2548366,0.45131573,0.15658697,0.13726076
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.23801869,0.34747702,0.22045612,0.19404818
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.22157775,0.28087682,0.32082888,0.17671649
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.22119285,0.13522537,0.44752976,0.19605199
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.31172425,0.30880323,0.13811247,0.24136013
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.3236322,0.29599422,0.20185362,0.17851987
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.21004114,0.2813917,0.2734134,0.23515373
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.22966462,0.3132821,0.20817603,0.2488772
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.20493616,0.3217654,0.3066678,0.16663067
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.26380205,0.24246977,0.20329286,0.2904353
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.16322954,0.2498018,0.48298094,0.10398779
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.30858502,0.29697394,0.35389167,0.040549334
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.21161859,0.29942897,0.14516465,0.3437878
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.2428526,0.31098667,0.20713887,0.23902187
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.10996602,0.26186922,0.3655107,0.2626541
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.2994009,0.29448265,0.17078654,0.2353299
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.26589638,0.318013,0.20296426,0.21312627
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.23656674,0.29500958,0.27052295,0.19790071
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.25843677,0.26433238,0.26227033,0.21496056
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.29885828,0.21714821,0.24248303,0.2415105
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.34857118,0.3260028,0.13080099,0.19462506
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.392269,0.2043673,0.14777185,0.2555919
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.24731019,0.32658273,0.15766776,0.26843935
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.07234895,0.17128173,0.52948207,0.22688717
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.30208048,0.3371533,0.13244097,0.22832522
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.34507737,0.30038995,0.1540799,0.20045277
